movie_id,movie_title,imdb_url,decade,genres
1074,Reality Bites (1994),http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),90s, comedy drama
1075,"Man of No Importance, A (1994)","http://us.imdb.com/M/title-exact?Man%20of%20No%20Importance,%20A%20(1994)",90s, drama
1076,"Pagemaster, The (1994)","http://us.imdb.com/M/title-exact?Pagemaster,%20The%20(1994)",90s, action adventure animation childrens fantasy
1077,Love and a .45 (1994),http://us.imdb.com/M/title-exact?Love%20and%20a%20.45%20(1994),90s, thriller
1078,Oliver & Company (1988),http://us.imdb.com/M/title-exact?Oliver%20&%20Company%20(1988),80s, animation childrens
1079,Joe's Apartment (1996),http://us.imdb.com/M/title-exact?Joe's%20Apartment%20(1996),90s, comedy musical
1080,Celestial Clockwork (1994),http://us.imdb.com/Title?Cort%E1zar+(1994),90s, comedy
1081,Curdled (1996),http://us.imdb.com/M/title-exact?Curdled%20(1996),90s, crime
1082,Female Perversions (1996),http://us.imdb.com/M/title-exact?Female%20Perversions%20(1996),90s, drama
1083,Albino Alligator (1996),http://us.imdb.com/M/title-exact?Albino%20Alligator%20(1996),90s, crime thriller
1084,Anne Frank Remembered (1995),http://us.imdb.com/M/title-exact?Anne%20Frank%20Remembered%20(1995),90s, documentary
1085,Carried Away (1996),http://us.imdb.com/M/title-exact?Carried%20Away%20(1996),90s, drama romance
1086,It's My Party (1995),http://us.imdb.com/M/title-exact?It's%20My%20Party%20(1995),90s, drama
1087,Bloodsport 2 (1995),http://us.imdb.com/M/title-exact?Bloodsport%202%20%281995%29,90s, action
1088,Double Team (1997),http://us.imdb.com/M/title-exact?Double%20Team%20%281997%29,90s, action
1089,Speed 2: Cruise Control (1997),http://us.imdb.com/M/title-exact?Speed%202%3A%20Cruise%20Control%20%281997%29,90s, action romance thriller
1090,Sliver (1993),http://us.imdb.com/M/title-exact?Sliver%20(1993),90s, thriller
1091,Pete's Dragon (1977),http://us.imdb.com/M/title-exact?Pete's%20Dragon%20(1977),70s, adventure animation childrens musical
1092,Dear God (1996),http://us.imdb.com/M/title-exact?Dear%20God%20(1996),90s, comedy
1093,Live Nude Girls (1995),http://us.imdb.com/M/title-exact?Live%20Nude%20Girls%20(1995),90s, comedy
1094,"Thin Line Between Love and Hate, A (1996)","http://us.imdb.com/M/title-exact?Thin%20Line%20Between%20Love%20and%20Hate,%20A%20(1996)",90s, comedy
1095,High School High (1996),http://us.imdb.com/M/title-exact?High%20School%20High%20(1996),90s, comedy
1096,Commandments (1997),http://us.imdb.com/Title?Commandments+(1997),90s, romance
1097,"Hate (Haine, La) (1995)","http://us.imdb.com/M/title-exact?Haine,%20La%20(1995)",90s, drama
1098,Flirting With Disaster (1996),http://us.imdb.com/M/title-exact?Flirting%20With%20Disaster%20(1996),90s, comedy
1099,"Red Firecracker, Green Firecracker (1994)",http://us.imdb.com/M/title-exact?Pao%20Da%20Shuang%20Deng%20(1994),90s, drama
1100,What Happened Was... (1994),http://us.imdb.com/M/title-exact?What%20Happened%20Was...%20(1994),90s, comedy drama romance
1101,Six Degrees of Separation (1993),http://us.imdb.com/M/title-exact?Six%20Degrees%20of%20Separation%20(1993),90s, drama mystery
1102,Two Much (1996),http://us.imdb.com/M/title-exact?Two%20Much%20(1996),90s, comedy romance
1103,Trust (1990),http://us.imdb.com/Title?Trust+(1990),90s, comedy drama
1104,C'est arrivé près de chez vous (1992),http://us.imdb.com/M/title-exact?C%27est%20arriv%E9%20pr%E8s%20de%20chez%20vous%20%281992%29,90s, comedy crime drama
1105,Firestorm (1998),http://us.imdb.com/M/title-exact?imdb-title-120670,90s, action adventure thriller
1106,"Newton Boys, The (1998)","http://us.imdb.com/Title?Newton+Boys,+The+(1998)",90s, crime drama
1107,Beyond Rangoon (1995),http://us.imdb.com/M/title-exact?Beyond%20Rangoon%20(1995),90s, drama
1108,Feast of July (1995),http://us.imdb.com/M/title-exact?Feast%20of%20July%20(1995),90s, drama
1109,Death and the Maiden (1994),http://us.imdb.com/M/title-exact?Death%20and%20the%20Maiden%20(1994),90s, drama thriller
1110,Tank Girl (1995),http://us.imdb.com/M/title-exact?Tank%20Girl%20(1995),90s, action comedy musical sci-fi
1111,Double Happiness (1994),http://us.imdb.com/M/title-exact?Double%20Happiness%20(1994),90s, drama
1112,Cobb (1994),http://us.imdb.com/M/title-exact?Cobb%20(1994),90s, drama
1113,Mrs. Parker and the Vicious Circle (1994),http://us.imdb.com/M/title-exact?Mrs.%20Parker%20and%20the%20Vicious%20Circle%20(1994),90s, drama
1114,Faithful (1996),http://us.imdb.com/M/title-exact?Faithful%20(1996),90s, comedy
1115,Twelfth Night (1996),http://us.imdb.com/M/title-exact?Twelfth%20Night:%20Or%20What%20You%20Will%20(1996),90s, comedy drama romance
1116,"Mark of Zorro, The (1940)","http://us.imdb.com/M/title-exact?Mark%20of%20Zorro,%20The%20(1940)",40s, adventure
1117,Surviving Picasso (1996),http://us.imdb.com/M/title-exact?Surviving%20Picasso%20(1996),90s, drama
1118,Up in Smoke (1978),http://us.imdb.com/M/title-exact?Up%20in%20Smoke%20(1978),70s, comedy
1119,Some Kind of Wonderful (1987),http://us.imdb.com/M/title-exact?Some%20Kind%20of%20Wonderful%20(1987),80s, drama romance
1120,I'm Not Rappaport (1996),http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996),90s, comedy
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","http://us.imdb.com/M/title-exact?Parapluies%20de%20Cherbourg,%20Les%20(1964)",90s, drama musical
1122,They Made Me a Criminal (1939),http://us.imdb.com/M/title-exact?They%20Made%20Me%20a%20Criminal%20(1939),30s, crime drama
1123,"Last Time I Saw Paris, The (1954)","http://us.imdb.com/M/title-exact?Last%20Time%20I%20Saw%20Paris,%20The%20(1954)",50s, drama
1124,"Farewell to Arms, A (1932)","http://us.imdb.com/M/title-exact?Farewell%20to%20Arms,%20A%20(1932)",30s, romance war
1125,"Innocents, The (1961)","http://us.imdb.com/M/title-exact?Innocents,%20The%20(1961)",60s, thriller
1126,"Old Man and the Sea, The (1958)","http://us.imdb.com/M/title-exact?Old%20Man%20and%20the%20Sea,%20The%20(1958)",50s, adventure drama
1127,"Truman Show, The (1998)","http://us.imdb.com/Title?Truman+Show,+The+(1998)",90s, drama
1128,Heidi Fleiss: Hollywood Madam (1995) ,http://us.imdb.com/M/title-exact?Heidi%20Fleiss:%20Hollywood%20Madam%20(1995)%20(TV),90s, documentary
1129,Chungking Express (1994),http://us.imdb.com/M/title-exact?Chongqing%20Senlin%20(1994),90s, drama mystery romance
1130,Jupiter's Wife (1994),http://us.imdb.com/M/title-exact?Jupiter's%20Wife%20(1994),90s, documentary
1131,Safe (1995),http://us.imdb.com/M/title-exact?Safe%20(1995),90s, thriller
1132,Feeling Minnesota (1996),http://us.imdb.com/M/title-exact?Feeling%20Minnesota%20(1996),90s, drama romance
1133,Escape to Witch Mountain (1975),http://us.imdb.com/M/title-exact?Escape%20to%20Witch%20Mountain%20(1975),70s, adventure childrens fantasy
1134,Get on the Bus (1996),http://us.imdb.com/M/title-exact?Get%20on%20the%20Bus%20(1996),90s, drama
1135,"Doors, The (1991)","http://us.imdb.com/M/title-exact?Doors,%20The%20(1991)",90s, drama musical
1136,Ghosts of Mississippi (1996),http://us.imdb.com/M/title-exact?Ghosts%20of%20Mississippi%20(1996),90s, drama
1137,Beautiful Thing (1996),http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996),90s, drama romance
1138,Best Men (1997),http://us.imdb.com/M/title-exact/Independence%20(1997),90s, action comedy crime drama
1139,Hackers (1995),http://us.imdb.com/M/title-exact?Hackers%20(1995),90s, action crime thriller
1140,"Road to Wellville, The (1994)","http://us.imdb.com/M/title-exact?Road%20to%20Wellville,%20The%20(1994)",90s, comedy
1141,"War Room, The (1993)","http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)",90s, documentary
1142,When We Were Kings (1996),http://us.imdb.com/M/title-exact?When%20We%20Were%20Kings%20(1996),90s, documentary
1143,Hard Eight (1996),http://us.imdb.com/Title?Hard+Eight+(1996),90s, crime thriller
1144,"Quiet Room, The (1996)",http://us.imdb.com/M/title-exact?Quiet%20Room%2C%20The%20(1996),90s, drama
1145,Blue Chips (1994),http://us.imdb.com/M/title-exact?Blue%20Chips%20(1994),90s, drama
1146,Calendar Girl (1993),http://us.imdb.com/M/title-exact?Calendar%20Girl%20(1993),90s, drama
1147,My Family (1995),http://us.imdb.com/M/title-exact?My%20Family%20(1995),90s, drama
1148,Tom & Viv (1994),http://us.imdb.com/M/title-exact?Tom%20&%20Viv%20(1994),90s, drama
1149,Walkabout (1971),http://us.imdb.com/M/title-exact?Walkabout%20(1971),70s, drama
1150,Last Dance (1996),http://us.imdb.com/M/title-exact?Last%20Dance%20(1996),90s, drama
1151,Original Gangstas (1996),http://us.imdb.com/M/title-exact?Original%20Gangstas%20(1996),90s, crime
1152,In Love and War (1996),http://us.imdb.com/M/title-exact?In%20Love%20and%20War%20(1996),90s, romance war
1153,Backbeat (1993),http://us.imdb.com/M/title-exact?Backbeat%20(1993),90s, drama musical
1154,Alphaville (1965),http://us.imdb.com/M/title-exact?Alphaville%20(1965),60s, sci-fi
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","http://us.imdb.com/M/title-exact?Rendez-vous%20de%20Paris,%20Les%20(1995)",90s, comedy romance
1156,Cyclo (1995),http://us.imdb.com/M/title-exact?Cyclo%20(1995),90s, crime drama
1157,"Relic, The (1997)","http://us.imdb.com/M/title-exact?Relic,%20The%20(1997)",90s, horror
1158,"Fille seule, La (A Single Girl) (1995)","http://us.imdb.com/M/title-exact?Fille%20seule,%20La%20(1995)",90s, drama
1159,Stalker (1979),http://us.imdb.com/M/title-exact?Stalker%20(1979),70s, mystery sci-fi
1160,Love! Valour! Compassion! (1997),http://us.imdb.com/Title?Love%21+Valour%21+Compassion%21+(1997),90s, drama romance
1161,Palookaville (1996),http://us.imdb.com/M/title-exact?Palookaville%20(1996),90s, action drama
1162,Phat Beach (1996),http://us.imdb.com/M/title-exact?Phat%20Beach%20(1996),90s, comedy
1163,"Portrait of a Lady, The (1996)",http://us.imdb.com/M/title-exact?Portrait%20of%20a%20Lady%2C%20The%20%281996%29,90s, drama
1164,Zeus and Roxanne (1997),http://us.imdb.com/M/title-exact?Zeus%20and%20Roxanne%20(1997),90s, childrens
1165,Big Bully (1996),http://us.imdb.com/M/title-exact?Big%20Bully%20(1996),90s, comedy drama
1166,Love & Human Remains (1993),http://us.imdb.com/M/title-exact?Love%20&%20Human%20Remains%20(1993),90s, comedy
1167,"Sum of Us, The (1994)","http://us.imdb.com/M/title-exact?Sum%20of%20Us,%20The%20(1994)",90s, comedy
1168,Little Buddha (1993),http://us.imdb.com/M/title-exact?Little%20Buddha%20(1993),90s, drama
1169,Fresh (1994),http://us.imdb.com/M/title-exact?Fresh%20(1994),90s, drama
1170,Spanking the Monkey (1994),http://us.imdb.com/M/title-exact?Spanking%20the%20Monkey%20(1994),90s, comedy drama
1171,Wild Reeds (1994),http://us.imdb.com/M/title-exact?Roseaux%20sauvages%2C%20Les%20%281994%29,90s, drama
1172,"Women, The (1939)","http://us.imdb.com/M/title-exact?Women,%20The%20(1939)",30s, comedy
1173,Bliss (1997),http://us.imdb.com/M/title-exact?Bliss%20(1997),90s, drama romance
1174,Caught (1996),http://us.imdb.com/M/title-exact?Caught%20(1996),90s, drama thriller
1175,Hugo Pool (1997),http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),90s, romance
1176,Welcome To Sarajevo (1997),http://us.imdb.com/M/title-exact?Welcome+To+Sarajevo+(1997),90s, drama war
1177,Dunston Checks In (1996),http://us.imdb.com/M/title-exact?Dunston%20Checks%20In%20(1996),90s, comedy
1178,Major Payne (1994),http://us.imdb.com/M/title-exact?Major%20Payne%20(1994),90s, comedy
1179,Man of the House (1995),http://us.imdb.com/M/title-exact?Man%20of%20the%20House%20(1995),90s, comedy
1180,I Love Trouble (1994),http://us.imdb.com/M/title-exact?I%20Love%20Trouble%20(1994),90s, action comedy
1181,"Low Down Dirty Shame, A (1994)","http://us.imdb.com/M/title-exact?Low%20Down%20Dirty%20Shame,%20A%20(1994)",90s, action comedy
1182,Cops and Robbersons (1994),http://us.imdb.com/M/title-exact?Cops%20and%20Robbersons%20(1994),90s, comedy
1183,"Cowboy Way, The (1994)","http://us.imdb.com/M/title-exact?Cowboy%20Way,%20The%20(1994)",90s, action comedy
1184,"Endless Summer 2, The (1994)","http://us.imdb.com/M/title-exact?Endless%20Summer%202,%20The%20(1994)",90s, documentary
1185,In the Army Now (1994),http://us.imdb.com/M/title-exact?In%20the%20Army%20Now%20(1994),90s, comedy war
1186,"Inkwell, The (1994)","http://us.imdb.com/M/title-exact?Inkwell,%20The%20(1994)",90s, comedy drama
1187,Switchblade Sisters (1975),http://us.imdb.com/M/title-exact?Switchblade%20Sisters%20(1975),70s, crime
1188,Young Guns II (1990),http://us.imdb.com/M/title-exact?Young%20Guns%20II%20(1990),90s, action comedy western
1189,Prefontaine (1997),http://us.imdb.com/M/title-exact?Prefontaine%20(1997),90s, drama
1190,That Old Feeling (1997),http://us.imdb.com/M/title-exact?That%20Old%20Feeling%20(1997),90s, comedy romance
1191,"Letter From Death Row, A (1998)",http://us.imdb.com/M/title-exact?Letter+From+Death+Row%2C+A+(1998),90s, crime drama
1192,"Boys of St. Vincent, The (1993)","http://us.imdb.com/M/title-exact?Boys%20of%20St.%20Vincent,%20The%20(1993)",90s, drama
1193,Before the Rain (Pred dozhdot) (1994),http://us.imdb.com/M/title-exact?Pred%20dozhdot%20(1994),90s, drama
1194,Once Were Warriors (1994),http://us.imdb.com/M/title-exact?Once%20Were%20Warriors%20(1994),90s, crime drama
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),http://us.imdb.com/M/title-exact?Fresa%20y%20chocolate%20(1993),90s, drama
1196,"Savage Nights (Nuits fauves, Les) (1992)","http://us.imdb.com/M/title-exact?Nuits%20fauves,%20Les%20(1992)",90s, drama
1197,"Family Thing, A (1996)","http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)",90s, comedy drama
1198,Purple Noon (1960),http://us.imdb.com/M/title-exact?Plein%20soleil%20(1960),60s, crime thriller
1199,Cemetery Man (Dellamorte Dellamore) (1994),http://us.imdb.com/M/title-exact?Dellamorte%20Dellamore%20(1994),90s, comedy horror
1200,Kim (1950),http://us.imdb.com/M/title-exact?Kim%20(1950),50s, childrens drama
1201,Marlene Dietrich: Shadow and Light (1996) ,http://us.imdb.com/M/title-exact?Marlene%20Dietrich:%20Shadow%20and%20Light%20(1996)%20(TV),90s, documentary
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)","http://us.imdb.com/M/title-exact?Bewegte%20Mann,%20Der%20(1994)",90s, comedy
1203,Top Hat (1935),http://us.imdb.com/M/title-exact?Top%20Hat%20(1935),30s, comedy musical romance
1204,To Be or Not to Be (1942),http://us.imdb.com/M/title-exact?To%20Be%20or%20Not%20to%20Be%20(1942),40s, comedy drama war
1205,"Secret Agent, The (1996)","http://us.imdb.com/M/title-exact?Secret%20Agent,%20The%20(1996)",90s, drama
1206,Amos & Andrew (1993),http://us.imdb.com/M/title-exact?Amos%20&%20Andrew%20(1993),90s, comedy
1207,Jade (1995),http://us.imdb.com/M/title-exact?Jade%20(1995),90s, thriller
1208,Kiss of Death (1995),http://us.imdb.com/M/title-exact?Kiss%20of%20Death%20(1995),90s, crime drama thriller
1209,Mixed Nuts (1994),http://us.imdb.com/M/title-exact?Mixed%20Nuts%20(1994),90s, comedy
1210,Virtuosity (1995),http://us.imdb.com/M/title-exact?Virtuosity%20(1995),90s, sci-fi thriller
1211,Blue Sky (1994),http://us.imdb.com/M/title-exact?Blue%20Sky%20(1994),90s, drama romance
1212,Flesh and Bone (1993),http://us.imdb.com/M/title-exact?Flesh%20and%20Bone%20(1993),90s, drama mystery romance
1213,Guilty as Sin (1993),http://us.imdb.com/M/title-exact?Guilty%20as%20Sin%20(1993),90s, crime drama thriller
1214,In the Realm of the Senses (Ai no corrida) (1976),http://us.imdb.com/M/title-exact?Ai%20no%20Corrida%20(1976),70s, drama
1215,Barb Wire (1996),http://us.imdb.com/M/title-exact?Barb%20Wire%20(1996),90s, action sci-fi
1216,Kissed (1996),http://us.imdb.com/M/title-exact?Kissed%20%281996%29,90s, romance
1217,Assassins (1995),http://us.imdb.com/Title?Assassins+(1995),90s, thriller
1218,Friday (1995),http://us.imdb.com/M/title-exact?Friday%20(1995),90s, comedy
1219,"Goofy Movie, A (1995)","http://us.imdb.com/M/title-exact?Goofy%20Movie,%20A%20(1995)",90s, animation childrens comedy romance
1220,Higher Learning (1995),http://us.imdb.com/M/title-exact?Higher%20Learning%20(1995),90s, drama
1221,When a Man Loves a Woman (1994),http://us.imdb.com/M/title-exact?When%20a%20Man%20Loves%20a%20Woman%20(1994),90s, drama
1222,Judgment Night (1993),http://us.imdb.com/M/title-exact?Judgment%20Night%20(1993),90s, action
1223,King of the Hill (1993),http://us.imdb.com/M/title-exact?King%20of%20the%20Hill%20(1993),90s, drama
1224,"Scout, The (1994)","http://us.imdb.com/M/title-exact?Scout,%20The%20(1994)",90s, drama
1225,Angus (1995),http://us.imdb.com/M/title-exact?Angus%20(1995),90s, comedy
1226,Night Falls on Manhattan (1997),http://us.imdb.com/M/title-exact?Night%20Falls%20on%20Manhattan%20(1997),90s, crime drama
1227,"Awfully Big Adventure, An (1995)","http://us.imdb.com/M/title-exact?Awfully%20Big%20Adventure,%20An%20(1995)",90s, drama
1228,Under Siege 2: Dark Territory (1995),http://us.imdb.com/M/title-exact?Under%20Siege%202:%20Dark%20Territory%20(1995),90s, action
1229,Poison Ivy II (1995),http://us.imdb.com/M/title-exact?Poison%20Ivy%20II%20(1995),90s, drama thriller
1230,Ready to Wear (Pret-A-Porter) (1994),http://us.imdb.com/Title?Pr%EAt-%E0-Porter+(1994),90s, comedy
1231,Marked for Death (1990),http://us.imdb.com/M/title-exact?Marked%20for%20Death%20(1990),90s, action drama
1232,Madonna: Truth or Dare (1991),http://us.imdb.com/M/title-exact?Madonna:%20Truth%20or%20Dare%20(1991),90s, documentary
1233,Nénette et Boni (1996),http://us.imdb.com/Title?N%E9nette+et+Boni+(1996),90s, drama
1234,Chairman of the Board (1998),http://us.imdb.com/Title?Chairman+of+the+Board+(1998),90s, comedy
1235,"Big Bang Theory, The (1994)",http://us.imdb.com/M/title-exact?imdb-title-109266,90s, crime
1236,"Other Voices, Other Rooms (1997)",http://us.imdb.com/M/title-exact?imdb-title-119845,90s, drama
1237,Twisted (1996),http://us.imdb.com/M/title-exact?imdb-title-117994,90s, comedy drama
1238,Full Speed (1996),http://us.imdb.com/M/title-exact?imdb-title-118230,90s, drama
1239,Cutthroat Island (1995),http://us.imdb.com/M/title-exact?Cutthroat%20Island%20(1995),90s, action adventure romance
1240,Ghost in the Shell (Kokaku kidotai) (1995),http://us.imdb.com/M/title-exact?Kokaku%20Kidotai%20(1995),90s, animation sci-fi
1241,"Van, The (1996)",http://us.imdb.com/M/title-exact?Van%2C%20The%20(1996),90s, comedy drama
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)","http://us.imdb.com/M/title-exact?Vieille%20qui%20marchait%20dans%20la%20mer,%20La%20(1991)",90s, comedy
1243,Night Flier (1997),http://us.imdb.com/M/title-exact?Night+Flier+(1997),90s, horror
1244,Metro (1997),http://us.imdb.com/M/title-exact?Metro%20(1997),90s, action
1245,Gridlock'd (1997),http://us.imdb.com/M/title-exact?Gridlock'd%20(1997),90s, crime
