movie_id,movie_title,imdb_url,decade,genres,avg_rating,poster,cast,director,description,keyword
717,"Juror, The (1996)","http://us.imdb.com/M/title-exact?Juror,%20The%20(1996)",90s, drama thriller,2.817073170731707,https://m.media-amazon.com/images/M/MV5BYTMzNjAyZTktNzRjMS00ZThmLTk5ODEtZWI5ZmYyZGNiNzMxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Demi Moore Annie-Alec Baldwin Teacher-Joseph Gordon-Levitt Oliver-James Gandolfini Eddie-Lindsay Crouse Tallow-Anne Heche Juliet-Tony Lo Bianco Louie Boffano-Michael Constantine Judge Weitzel-Matt Craven Boone,Brian Gibson,A juror in a Mafia trial is forced to convince the other jurors to vote not guilty by an obsessive mob enforcer.,bare breasts breasts sex scene female frontal nudity
718,In the Bleak Midwinter (1995),http://us.imdb.com/M/title-exact?In%20the%20Bleak%20Midwinter%20(1995),90s, comedy,3.6875,https://m.media-amazon.com/images/M/MV5BMTI2OGQyYjAtMGI3Yi00ODQ5LTllOWEtYTRmMmYwNGM5ZjkwXkEyXkFqcGdeQXVyODIxMjk4Ng@@..jpg,Sharon Maughan Tricia Williams-Patricia Potter Diane Lloyd-Rachel Leskovac Kelly Yorke-Verona Joseph Jess Griffin-Luisa Bradshaw-White Lisa Fox-Art Malik Zubin Khan-Liam Garrigan Nic Yorke-Hugh Quarshie Ric Griffin-Denis Lawson Tom Campbell-Gore,James Strong,Nic and Kelly are admitted because they are injured in a gas explosion. Ric has a choice to let Kelly live or die knowing that she has killed the patients in Kellar ward. Tom Campbell-Gore ...,No keyword found..
719,Canadian Bacon (1994),http://us.imdb.com/M/title-exact?Canadian%20Bacon%20(1994),90s, comedy war,2.413793103448276,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@..jpg,John Candy Sheriff Bud Boomer-Alan Alda President of the United States-Rhea Perlman Honey-Kevin Pollak Stu Smiley-Rip Torn General Dick Panzer-Kevin J. O'Connor Roy Boy-Bill Nunn Kabral-G.D. Spradlin R.J. Hacker-Steven Wright Niagara Mountie,Michael Moore,The U.S. President,the white house united states president canada
720,First Knight (1995),http://us.imdb.com/M/title-exact?First%20Knight%20(1995),90s, action adventure drama romance,3.0232558139534884,https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg,Sean Connery King Arthur-Richard Gere Lancelot-Julia Ormond Guinevere-Ben Cross Prince Malagant-Liam Cunningham Agravaine-Christopher Villiers Sir Kay-Valentine Pelka Sir Patrise-Colin McCormack Sir Mador-Ralph Ineson Ralf,Jerry Zucker,Lancelot falls in love with Guinevere,love triangle romantic drama arthurian legend king arthur character
721,Mallrats (1995),http://us.imdb.com/M/title-exact?Mallrats%20(1995),90s, comedy,3.4444444444444446,https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@..jpg,Shannen Doherty Rene-Jeremy London TS Quint-Jason Lee Brodie-Claire Forlani Brandi-Ben Affleck Shannon-Joey Lauren Adams Gwen-Renée Humphrey Tricia (as Renee Humphrey)-Jason Mewes Jay-Ethan Suplee Willam,Kevin Smith,Both dumped by their girlfriends,jay and silent bob mini dress blonde white panties
722,Nine Months (1995),http://us.imdb.com/M/title-exact?Nine%20Months%20(1995),90s, comedy,2.931034482758621,https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Hugh Grant Samuel Faulkner-Julianne Moore Rebecca Taylor-Tom Arnold Marty Dwyer-Joan Cusack Gail Dwyer-Jeff Goldblum Sean Fletcher-Robin Williams Dr. Kosevich-Mia Cottet Lili-Joey Simmrin Truman-Ashley Johnson Shannon Dwyer,Chris Columbus,When he finds out his longtime girlfriend is pregnant,bad dream close up of eyes close up of lips close up of mouth
723,Boys on the Side (1995),http://us.imdb.com/M/title-exact?Boys%20on%20the%20Side%20(1995),90s, comedy drama,3.147058823529412,https://m.media-amazon.com/images/M/MV5BMDlhZGNiNmItODQ4NS00OTk3LWI2MDctMDZmODFjN2NlODExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Whoopi Goldberg Jane-Mary-Louise Parker Robin-Drew Barrymore Holly-Matthew McConaughey Abe-James Remar Alex-Billy Wirth Nick-Anita Gillette Elaine-Dennis Boutsikaris Massarelli-Estelle Parsons Louise,Herbert Ross,Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west,female protagonist terminal illness domestic violence abusive boyfriend
724,Circle of Friends (1995),http://us.imdb.com/M/title-exact?Circle%20of%20Friends%20(1995),90s, drama romance,3.486842105263158,https://m.media-amazon.com/images/M/MV5BZWEzZGJhNmYtOTkyYi00OTJhLWE3NTItOGFiNDEwYTc4Y2U3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@..jpg,Chris O'Donnell Jack-Minnie Driver Benny-Geraldine O'Rawe Eve-Saffron Burrows Nan-Alan Cumming Sean-Colin Firth Simon Westward-Aidan Gillen Aidan-Mick Lally Dan Hogan-Britta Smith Mrs Hogan,Pat O'Connor,3 women,pregnancy 1950s ireland catholic
725,Exit to Eden (1994),http://us.imdb.com/M/title-exact?Exit%20to%20Eden%20(1994),90s, comedy,2.75,https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg,Dana Delany Lisa-Paul Mercurio Elliot-Rosie O'Donnell Sheila-Dan Aykroyd Fred-Hector Elizondo Martin-Stuart Wilson Omar-Iman Nina-Sean O'Bryan Tommy-Stephanie Niznik Diana,Garry Marshall,Elliot heads for the sexual fantasy island,bdsm spanking los angeles police department sex scene
726,Fluke (1995),http://us.imdb.com/M/title-exact?Fluke%20(1995),90s, childrens drama,2.4285714285714284,https://m.media-amazon.com/images/M/MV5BODM0ZTQ2ZGYtNmNlMi00OGU3LTgyMjQtYmVlOGNlYWQ2Y2Y3L2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@..jpg,Samuel L. Jackson Rumbo (voice)-Matthew Modine Thomas P. Johnson /Voice of Fluke-Nancy Travis Carol Johnson-Eric Stoltz Jeff Newman-Max Pomeranc Brian Johnson-Ron Perlman Sylvester-Jon Polito Boss-Bill Cobbs Bert-Collin Wilcox Paxton Bella,Carlo Carlei,After a man dies in a car crash,cartoon on tv close up of eye united states usa
727,Immortal Beloved (1994),http://us.imdb.com/M/title-exact?Immortal%20Beloved%20(1994),90s, drama romance,3.4603174603174605,https://m.media-amazon.com/images/M/MV5BOTgyZTYzZGItYzIzMi00YTBkLTk0ZTktOTg2ZTM3NDcwYjAxXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Gary Oldman Ludwig van Beethoven-Jeroen Krabbé Anton Felix Schindler-Isabella Rossellini Anna Marie Erdödy-Johanna ter Steege Johanna Reiss-Marco Hofschneider Karl van Beethoven-Miriam Margolyes Nanette Streicherová-Barry Humphries Clemens Metternich-Valeria Golino Giulietta Guicciardi-Gerard Horan Nikolaus Johann van Beethoven,Bernard Rose,The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for,biograph choral choral music choral recitative
728,Junior (1994),http://us.imdb.com/M/title-exact?Junior%20(1994),90s, comedy sci-fi,3.0222222222222217,https://m.media-amazon.com/images/M/MV5BMGJjZGUzZWItMmY4Yi00NWQ2LThmZmMtMzQxOTExZjA5ZmZlXkEyXkFqcGdeQXVyMjMwNDgzNjc@..jpg,Arnold Schwarzenegger Dr. Alex Hesse-Danny DeVito Dr. Larry Arbogast-Emma Thompson Dr. Diana Reddin-Frank Langella Noah Banes-Pamela Reed Angela-Aida Turturro Louise-James Eckhouse Ned Sneller-Megan Cavanagh Willow-Welker White Jenny,Ivan Reitman,As part of a fertility research project,man wears eyeglasses biotechnology chimpanzee experimental drug
729,Nell (1994),http://us.imdb.com/M/title-exact?Nell%20(1994),90s, drama,3.4814814814814814,https://m.media-amazon.com/images/M/MV5BYjU5NDMyNjUtNmFiNi00NWNhLWFhMmUtNjJlYzEwYzM4YzViXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,Jodie Foster Nell-Liam Neeson Jerome Lovell-Natasha Richardson Paula Olsen-Richard Libertini Alexander Paley-Nick Searcy Todd Peterson-Robin Mullins Mary Peterson-Jeremy Davies Billy Fisher-O'Neal Compton Don Fontana-Heather M. Bomba Twin #1,Michael Apted,In a remote woodland cabin,f rated character name as title speech cartoon on tv
730,"Queen Margot (Reine Margot, La) (1994)","http://us.imdb.com/Title?Reine+Margot,+La+(1994)",90s, drama romance,3.5,https://m.media-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Isabelle Adjani Marguerite de Valois dite La Reine Margot-Daniel Auteuil Henri de Navarre-Jean-Hugues Anglade Charles IX-Vincent Perez La Môle-Virna Lisi Catherine de Médicis-Dominique Blanc Henriette de Nevers-Pascal Greggory Anjou-Claudio Amendola Coconnas-Miguel Bosé Guise (as Miguel Bosè),Patrice Chéreau,Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover,french history protestant massacre king
731,"Corrina, Corrina (1994)","http://us.imdb.com/M/title-exact?Corrina,%20Corrina%20(1994)",90s, comedy drama romance,3.1538461538461537,https://m.media-amazon.com/images/M/MV5BZTQ2YjBkMjctZDMyOC00YWRjLTg1ODAtM2ZlZDhkNWRiZTk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,Noreen Hennessey High Heels (as Noreen Hennessy)-Lucy Webb Shirl-Erica Yohn Grandma Eva-Tina Majorino Molly Singer-Ray Liotta Manny Singer-Don Ameche Grandpa Harry-Larry Miller Sid-Joan Cusack Jonesy-Juney Ellis Miss O'Herlihy (as June C. Ellis),Jessie Nelson,In 1959,repetition in title title based on song single father interracial romance
732,Dave (1993),http://us.imdb.com/M/title-exact?Dave%20(1993),90s, comedy romance,3.65,https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Kevin Kline Dave Kovic /Bill Mitchell-Sigourney Weaver Ellen Mitchell-Frank Langella Bob Alexander-Kevin Dunn Alan Reed-Ving Rhames Duane Stevenson-Ben Kingsley Vice-President Nance-Charles Grodin Murray Blum-Faith Prince Alice-Laura Linney Randi,Ivan Reitman,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.,doppelganger the white house president first lady
733,Go Fish (1994),http://us.imdb.com/M/title-exact?Go%20Fish%20(1994),90s, drama romance,3.2,https://m.media-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@..jpg,V.S. Brodie Ely-Guinevere Turner Camille 'Max' West-T. Wendy McMillan Kia-Migdalia Melendez Evy-Anastasia Sharp Daria-Mary Garvey Student #1 (jury member)-Jennifer Allen Student #2-Walter Youngblood Student #3-Danielia Falcon Student #4 (jury member),Rose Troche,Max is a trendy,all female crew african american black american female professor
734,Made in America (1993),http://us.imdb.com/M/title-exact?Made%20in%20America%20(1993),90s, comedy,2.5185185185185186,https://m.media-amazon.com/images/M/MV5BYjhmYzdlMmQtOWVlOC00NDI0LWFiN2YtMGE0ZTc1ZDJhOGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Whoopi Goldberg Sarah Mathews-Ted Danson Hal Jackson-Will Smith Tea Cake Walters-Nia Long Zora Mathews-Paul Rodriguez Jose-Jennifer Tilly Stacy-Peggy Rea Alberta-Clyde Kusatsu Bob Takashima-David Bowe Teddy,Richard Benjamin,A young black woman discovers that her father was a sperm donor,monkey hospital beer pizza
735,Philadelphia (1993),http://us.imdb.com/M/title-exact?Philadelphia%20(1993),90s, drama,3.854014598540146,https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Tom Hanks Andrew Beckett-Denzel Washington Joe Miller-Roberta Maxwell Judge Tate-Buzz Kilman 'Crutches'-Karen Finley Dr. Gillman-Daniel Chapman Clinic Storyteller-Mark Sorensen Jr. Clinic Patient-Jeffrey Williamson Tyrone-Charles Glenn Kenneth Killcoyne,Jonathan Demme,When a man with HIV is fired by his law firm because of his condition,city name in title listening to opera lawyer gay
736,Shadowlands (1993),http://us.imdb.com/M/title-exact?Shadowlands%20(1993),90s, drama romance,3.935897435897436,https://m.media-amazon.com/images/M/MV5BMTE2MGEzMDctZTZlMi00MjY1LWI5NmQtYmJlZGJiYjkwNWQ5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Julian Fellowes Desmond Arding-Roddy Maude-Roxby Arnold Dopliss-Michael Denison Harry Harrington-Andrew Seear Bob Chafer-Tim McMullan Nick Farrell-John Wood Christopher Riley-Andrew Hawkins Rupert Parrish-Peter Howell College President-Anthony Hopkins Jack Lewis,Richard Attenborough,C.S. Lewis,marriage 1950s honesty train
737,Sirens (1994),http://us.imdb.com/M/title-exact?Sirens%20(1994),90s, comedy drama,2.983050847457627,https://m.media-amazon.com/images/M/MV5BN2JkMzkxYTEtODljMC00Mzk5LThkYTQtMWM1NTdjMDhlMWUwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@..jpg,Hugh Grant Anthony /Husband-Tara Fitzgerald Estella /Wife-Sam Neill Norman Lindsay-Pamela Rabe Rose /Norman's Wife-Portia de Rossi Giddy /Maid (as Portia De Rossi)-Tziporah Malkah Pru /Nude Model (as Kate Fischer)-Elle Macpherson Sheela /Nude Model-Ben Mendelsohn Lewis-John Polson Tom,John Duigan,When a painting is termed blasphemous,nude modeling female exhibitionist clothed female naked male female removes her clothes
738,Threesome (1994),http://us.imdb.com/M/title-exact?Threesome%20(1994),90s, comedy romance,2.838709677419355,https://m.media-amazon.com/images/M/MV5BM2E1MjU5ZmUtYzJkMC00NDM2LTk1MjctMGY3ZGU4ZGNkNWFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Lara Flynn Boyle Alex Henderson-Stephen Baldwin Stuart-Josh Charles Eddy Howe-Alexis Arquette Dick-Martha Gehman Renay-Mark Arnold Larry - Alex's Date-Michele Matheson Kristen - Stuart's Date-Joanne Baron Curt Woman in Housing Office-Jennifer Lawler Neighbor in Dorm,Andrew Fleming,A girl named Alex is by mistake housed with 2 guys,roommate kissing breasts sex scene dormitory
739,Pretty Woman (1990),http://us.imdb.com/M/title-exact?Pretty%20Woman%20(1990),90s, comedy romance,3.3231707317073167,https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@..jpg,Richard Gere Edward Lewis-Julia Roberts Vivian Ward-Ralph Bellamy James Morse-Jason Alexander Philip Stuckey-Laura San Giacomo Kit De Luca-Alex Hyde-White David Morse-Amy Yasbeck Elizabeth Stuckey-Elinor Donahue Bridget-Hector Elizondo Barney Thompson,Garry Marshall,A man in a legal but hurtful business needs an escort for some social events,falling in love with a prostitute prostitute american prostitute hooker
740,Jane Eyre (1996),http://us.imdb.com/M/title-exact?Jane%20Eyre%20(1996),90s, drama romance,3.4761904761904763,https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Anna Paquin Young Jane Eyre-Nic Knight John Reed-Nicola Howard Eliza Reed-Sasha Graff Georgiana Reed-Fiona Shaw Mrs. Reed-John Wood Mr. Brocklehurst-Geraldine Chaplin Miss Scatcherd-Amanda Root Miss Temple-Leanne Rowe Helen Burns,Franco Zeffirelli,Jane Eyre is an orphan cast out as a young girl by her aunt,aunt teacher boarding school governess
741,"Last Supper, The (1995)","http://us.imdb.com/M/title-exact?Last%20Supper,%20The%20(1995)",90s, drama thriller,3.4482758620689653,https://i.imgur.com/9uJtEW6.jpg,Lauren Bair Jeanette King-Chelsea Frei Portia-Phillip Jordan Shawn-Thom Pinto The Narrator-Ryan Powers Timmy,Anne Renton,No Plot Found.,No keyword found..
742,Ransom (1996),http://us.imdb.com/M/title-exact?Ransom%20(1996),90s, drama thriller,3.644194756554307,https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Mel Gibson Tom Mullen-Rene Russo Kate Mullen-Brawley Nolte Sean Mullen-Gary Sinise Det. Jimmy Shaker-Delroy Lindo Agent Lonnie Hawkins-Lili Taylor Maris Conner-Liev Schreiber Clark Barnes-Donnie Wahlberg Cubby Barnes-Evan Handler Miles Roberts,Ron Howard,Multi-millionaire Tom Mullen's son is kidnapped,united states of america usa united states ransom
743,"Crow: City of Angels, The (1996)",http://us.imdb.com/M/title-exact?Crow%3A%20City%20of%20Angels%2C%20The%20%281996%29,90s, action thriller,1.948717948717949,https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,Vincent Perez Ashe Corven /The Crow-Mia Kirshner Sarah-Richard Brooks Judah Earl-Iggy Pop Curve-Thomas Jane Nemo-Vincent Castellanos Spider Monkey-Thuy Trang Kali-Eric Acosta Danny-Ian Dury Noah,Tim Pope,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,cringe comedy weird post punk psychotronic film
744,Michael Collins (1996),http://us.imdb.com/M/title-exact?Michael%20Collins%20(1996),90s, drama war,3.4565217391304346,https://m.media-amazon.com/images/M/MV5BZjE5NGFmMGYtNmU1MC00ZWQxLWIzMzEtZjgzZjljMWNmYjE1XkEyXkFqcGdeQXVyNTYzNDI3MzQ@..jpg,Ian Hart Joe O'Reilly-Julia Roberts Kitty Kiernan-Richard Ingram British Officer-Liam Neeson Michael Collins-Aidan Quinn Harry Boland-John Kenny Patrick Pearse-Ronan McCairbre Thomas MacDonagh-Jer O'Leary Thomas Clarke (as Ger O'Leary)-Mike Dwyer James Connolly (as Michael Dwyer),Neil Jordan,Neil Jordan's historical biopic of Irish revolutionary Michael Collins,civil unrest irish civil war 1920s soldier
745,"Ruling Class, The (1972)","http://us.imdb.com/M/title-exact?Ruling%20Class,%20The%20(1972)",70s, comedy,3.875,https://m.media-amazon.com/images/M/MV5BZmQyZDI5ZmItZGExNy00YzJmLWE3NmYtNTBiMjcwMWFkNzkxXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,Hugh Owens Toastmaster-Harry Andrews 13th Earl of Gurney-Arthur Lowe Tucker-William Mervyn Sir Charles-Coral Browne Lady Claire-James Villiers Dinsdale-Alastair Sim Bishop Lampton-Hugh Burden Matthew Peake-Peter O'Toole Jack 14th Earl of Gurney,Peter Medak,A member of the House of Lords dies,mustache in soup bestiality literature on screen european literature on screen
746,Real Genius (1985),http://us.imdb.com/M/title-exact?Real%20Genius%20(1985),80s, comedy,3.6638655462184873,https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@..jpg,Val Kilmer Chris Knight-Gabriel Jarret Mitch Taylor (as Gabe Jarret)-Michelle Meyrink Jordan Cochran-William Atherton Prof. Jerry Hathaway-Jon Gries Lazlo Hollyfeld (as Jonathan Gries)-Patti D'Arbanville Sherry Nugil-Stacy Peralta Shuttle Pilot-Daniel Ades Laser Ray Victim-Andres Aybar Bartender,Martha Coolidge,Teenage geniuses deal with their abilities while developing a high-powered laser for a university project. When their professor intends to turn their work into a military weapon,secret door high school pool party science fair
747,Benny & Joon (1993),http://us.imdb.com/M/title-exact?Benny%20&%20Joon%20(1993),90s, comedy romance,3.4607843137254903,https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@..jpg,Johnny Depp Sam-Mary Stuart Masterson Joon Pearl-Aidan Quinn Benny Pearl-Julianne Moore Ruthie-Oliver Platt Eric-CCH Pounder Dr. Garvey (as C.C.H. Pounder)-Dan Hedaya Thomas-Joe Grifasi Mike-William H. Macy Randy Burch,Jeremiah S. Chechik,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,sibling love poker mechanic
748,"Saint, The (1997)",http://us.imdb.com/M/title-exact?Saint%2C%20The%20(1997),90s, action romance thriller,3.123417721518988,https://m.media-amazon.com/images/M/MV5BNmM3MjI2YjUtYjk1MS00M2VjLWI4MmUtM2UyYWQyNTVlZGE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,"Val Kilmer Simon Templar-Elisabeth Shue Dr. Emma Russell-Rade Serbedzija Ivan Tretiak-Valeriy Nikolaev Ilya Tretiak (as Valery Nikolaev)-Henry Goodman Dr. Lev Botvin-Alun Armstrong Inspector Teal-Michael Byrne Vereshagin, Tretiak's Aide-Evgeniy Lazarev President Karpov (as Evgeny Lazarev)-Irina Apeksimova Frankie (as Irina Apeximova)",Phillip Noyce,Simon Templar (The Saint),cranberry close up of eyes cold fusion fusion
749,"MatchMaker, The (1997)",http://us.imdb.com/M/title-exact?Matchmaker%2C+The+(1997),90s, comedy romance,3.1764705882352944,https://m.media-amazon.com/images/M/MV5BZTNkNzc3MjgtMzcwNy00ZjRmLTliNzUtZWE4MDhiNWU3NTk0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@..jpg,Jack McBrayer Wander (voice)-April Winchell Sylvia (voice)-Keith Ferguson Lord Hater (voice)-Rest of cast listed alphabetically:-Tom Kenny Commander Peepers (voice)-Sam Riegel Something the So and So (voice)-Noël Wells Lord Dominator (voice),Craig McCracken,Wander is determined to deliver a note from lord Hater to the Dominator,three word titleSee All (2)
750,Amistad (1997),http://us.imdb.com/M/title-exact?imdb-title-118607,90s, drama,3.85483870967742,https://m.media-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,Morgan Freeman Theodore Joadson-Nigel Hawthorne Martin Van Buren-Anthony Hopkins John Quincy Adams-Djimon Hounsou Cinque-Matthew McConaughey Roger Sherman Baldwin-David Paymer Secretary John Forsyth-Pete Postlethwaite Holabird-Stellan Skarsgård Tappan-Razaaq Adoti Yamba,Steven Spielberg,In 1839,slave ship escape from slavery male full frontal nudity based on true story
